0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,img_filename
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,67.0,10.0,0.0,0.0,3.0,14.0,9.0,7.0,23.0,2.0,0.0,4.0,54.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,142.0,39.0,1.0,2.0,25.0,14.0,1.0,12.0,19.0,4.0,1.0,15.0,142.0,74.0,5.0,5.0,6.0,1.0,1.0,6.0,42.0,17.0,22.0,115.0,142.0,6.0,0.0,0.0,0.0,0.0,0.0,105.0,142.0,51.0,48.0,20.0,7.0,3.0,0.0,75.0,17.0,20.0,76.0,60.0,99.0,39.0,7.0,10.0,84.0,34.0,2.0,2.0,14.0,15.0,17.0,138.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,122.0,92.0,8.0,22.0,38.0,7.0,0.0,0.0,38.0,22.0,21.0,45.0,21.0,3.0,0.0,0.0,15.0,76.0,38.0,3.0,0.0,0.0,0.0,7.0,137.0,10.0,44.0,9.0,0.0,0.0,0.0,0.0,1.0,98.0,125.0,6.0,0.0,0.0,0.0,0.0,25.0,147.0,30.0,9.0,1.0,0.0,0.0,3.0,137.0,114.0,84.0,104.0,12.0,4.0,0.0,0.0,96.0,49.0,32.0,6.0,0.0,0.0,0.0,0.0,3.0,147.0,76.0,4.0,0.0,0.0,0.0,0.0,126.0,138.0,21.0,30.0,38.0,20.0,3.0,0.0,103.0,9.0,42.0,147.0,38.0,9.0,2.0,0.0,1.0,61.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,heart_101.png
2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,103.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,75.0,77.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,146.0,7.0,2.0,0.0,0.0,74.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,162.0,101.0,1.0,0.0,0.0,0.0,0.0,11.0,85.0,44.0,23.0,34.0,20.0,3.0,0.0,7.0,1.0,1.0,3.0,38.0,19.0,8.0,2.0,0.0,147.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,162.0,10.0,0.0,0.0,0.0,0.0,1.0,40.0,96.0,7.0,0.0,1.0,13.0,20.0,48.0,47.0,1.0,0.0,0.0,1.0,7.0,53.0,47.0,3.0,107.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,162.0,5.0,0.0,0.0,0.0,0.0,1.0,64.0,117.0,1.0,0.0,1.0,9.0,30.0,83.0,112.0,0.0,0.0,0.0,3.0,43.0,92.0,40.0,1.0,62.0,99.0,2.0,0.0,0.0,0.0,0.0,3.0,147.0,47.0,0.0,0.0,0.0,0.0,0.0,41.0,147.0,42.0,22.0,1.0,0.0,0.0,0.0,50.0,41.0,109.0,126.0,1.0,0.0,0.0,0.0,15.0,147.0,26.0,0.0,0.0,0.0,0.0,0.0,9.0,147.0,19.0,0.0,0.0,1.0,1.0,2.0,93.0,64.0,18.0,35.0,24.0,38.0,12.0,4.0,38.0,2.0,62.0,115.0,23.0,12.0,1.0,0.0,0.0,85.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,heart_1011.png
81.0,100.0,14.0,0.0,0.0,0.0,0.0,1.0,108.0,106.0,18.0,1.0,0.0,0.0,0.0,36.0,129.0,129.0,34.0,2.0,0.0,0.0,0.0,91.0,29.0,50.0,129.0,114.0,0.0,0.0,1.0,27.0,46.0,124.0,28.0,0.0,0.0,0.0,0.0,1.0,129.0,112.0,18.0,0.0,0.0,0.0,0.0,23.0,108.0,88.0,70.0,36.0,5.0,1.0,0.0,9.0,0.0,13.0,129.0,99.0,2.0,1.0,1.0,0.0,43.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,129.0,21.0,0.0,0.0,0.0,0.0,2.0,54.0,67.0,10.0,6.0,20.0,16.0,38.0,33.0,30.0,0.0,0.0,7.0,13.0,5.0,22.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,7.0,0.0,1.0,12.0,13.0,27.0,26.0,25.0,0.0,1.0,53.0,47.0,10.0,16.0,25.0,2.0,86.0,106.0,3.0,0.0,0.0,0.0,0.0,0.0,125.0,99.0,4.0,0.0,0.0,0.0,0.0,27.0,130.0,99.0,22.0,0.0,0.0,0.0,0.0,110.0,39.0,46.0,128.0,72.0,0.0,0.0,3.0,48.0,58.0,130.0,6.0,0.0,0.0,0.0,0.0,2.0,130.0,118.0,2.0,0.0,0.0,0.0,0.0,12.0,116.0,114.0,84.0,17.0,1.0,0.0,0.0,3.0,1.0,22.0,130.0,87.0,1.0,0.0,0.0,0.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,heart_1014.png
68.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,71.0,0.0,0.0,0.0,0.0,0.0,24.0,134.0,64.0,40.0,4.0,0.0,0.0,0.0,46.0,15.0,33.0,134.0,11.0,1.0,6.0,4.0,13.0,107.0,26.0,0.0,0.0,0.0,0.0,0.0,3.0,134.0,59.0,2.0,0.0,0.0,0.0,0.0,46.0,78.0,34.0,38.0,22.0,21.0,4.0,2.0,26.0,2.0,7.0,86.0,19.0,5.0,2.0,17.0,24.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,124.0,134.0,32.0,0.0,0.0,0.0,0.0,3.0,15.0,134.0,134.0,4.0,9.0,2.0,2.0,3.0,8.0,68.0,134.0,10.0,2.0,2.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,134.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,38.0,3.0,4.0,0.0,0.0,12.0,54.0,141.0,3.0,2.0,3.0,0.0,1.0,89.0,127.0,15.0,40.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,141.0,4.0,0.0,0.0,1.0,2.0,3.0,141.0,63.0,8.0,7.0,5.0,34.0,19.0,9.0,107.0,88.0,8.0,5.0,1.0,4.0,24.0,45.0,66.0,57.0,13.0,2.0,0.0,0.0,1.0,0.0,3.0,heart_1017.png
29.0,147.0,30.0,0.0,0.0,0.0,0.0,1.0,147.0,133.0,21.0,0.0,0.0,0.0,0.0,23.0,115.0,116.0,46.0,7.0,1.0,0.0,0.0,13.0,9.0,40.0,147.0,38.0,1.0,0.0,0.0,1.0,147.0,52.0,2.0,0.0,0.0,0.0,0.0,5.0,147.0,30.0,0.0,0.0,0.0,0.0,3.0,83.0,65.0,9.0,11.0,9.0,7.0,40.0,19.0,47.0,0.0,1.0,34.0,16.0,6.0,34.0,17.0,0.0,81.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,147.0,40.0,0.0,0.0,0.0,0.0,1.0,55.0,96.0,7.0,0.0,1.0,3.0,63.0,43.0,53.0,0.0,0.0,5.0,4.0,3.0,61.0,72.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,0.0,0.0,20.0,18.0,15.0,15.0,35.0,0.0,0.0,70.0,103.0,19.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,12.0,27.0,20.0,50.0,8.0,0.0,0.0,0.0,3.0,20.0,15.0,120.0,71.0,0.0,54.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,65.0,2.0,1.0,0.0,0.0,0.0,8.0,93.0,32.0,15.0,82.0,26.0,1.0,0.0,3.0,24.0,4.0,14.0,63.0,11.0,6.0,2.0,10.0,136.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,heart_1018.png
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,4.0,31.0,28.0,0.0,0.0,0.0,1.0,1.0,14.0,38.0,31.0,2.0,0.0,0.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,184.0,37.0,3.0,2.0,0.0,0.0,0.0,31.0,134.0,38.0,15.0,120.0,77.0,3.0,4.0,4.0,6.0,2.0,10.0,65.0,54.0,7.0,34.0,65.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,184.0,19.0,1.0,2.0,0.0,0.0,0.0,50.0,118.0,18.0,6.0,29.0,28.0,9.0,27.0,44.0,26.0,26.0,24.0,4.0,9.0,5.0,63.0,174.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,184.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,106.0,2.0,4.0,10.0,22.0,18.0,20.0,47.0,10.0,32.0,104.0,41.0,33.0,7.0,1.0,11.0,9.0,19.0,5.0,8.0,18.0,6.0,0.0,0.0,125.0,125.0,2.0,0.0,0.0,0.0,0.0,4.0,108.0,125.0,106.0,29.0,1.0,0.0,0.0,1.0,0.0,12.0,90.0,121.0,67.0,3.0,0.0,0.0,32.0,9.0,7.0,27.0,58.0,4.0,0.0,2.0,125.0,30.0,7.0,9.0,2.0,0.0,0.0,24.0,45.0,48.0,125.0,124.0,22.0,0.0,0.0,4.0,13.0,118.0,125.0,44.0,4.0,1.0,1.0,1.0,31.0,6.0,3.0,19.0,29.0,3.0,2.0,8.0,heart_1019.png
42.0,14.0,37.0,20.0,0.0,0.0,1.0,102.0,35.0,112.0,112.0,19.0,0.0,0.0,0.0,17.0,8.0,102.0,130.0,12.0,0.0,0.0,0.0,0.0,0.0,36.0,130.0,11.0,1.0,1.0,0.0,0.0,21.0,54.0,130.0,49.0,0.0,0.0,0.0,3.0,130.0,72.0,71.0,28.0,1.0,0.0,0.0,10.0,45.0,26.0,51.0,56.0,37.0,15.0,1.0,5.0,0.0,14.0,130.0,31.0,12.0,10.0,3.0,1.0,55.0,33.0,57.0,3.0,0.0,0.0,0.0,5.0,130.0,37.0,5.0,1.0,1.0,1.0,2.0,50.0,58.0,2.0,0.0,2.0,23.0,95.0,46.0,38.0,0.0,1.0,2.0,2.0,8.0,88.0,66.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,73.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,21.0,0.0,0.0,0.0,3.0,51.0,72.0,75.0,0.0,0.0,2.0,10.0,19.0,98.0,68.0,4.0,12.0,0.0,5.0,46.0,55.0,1.0,0.0,3.0,130.0,13.0,1.0,1.0,5.0,0.0,0.0,44.0,130.0,66.0,99.0,30.0,0.0,0.0,1.0,25.0,2.0,3.0,105.0,130.0,7.0,4.0,2.0,1.0,22.0,12.0,13.0,14.0,12.0,3.0,1.0,10.0,130.0,37.0,13.0,13.0,1.0,0.0,0.0,37.0,64.0,70.0,130.0,115.0,2.0,0.0,0.0,1.0,12.0,54.0,64.0,63.0,19.0,14.0,11.0,2.0,12.0,62.0,61.0,1.0,0.0,0.0,0.0,1.0,heart_102.png
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,21.0,3.0,1.0,1.0,40.0,62.0,3.0,9.0,39.0,9.0,2.0,24.0,18.0,73.0,20.0,4.0,5.0,4.0,23.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,148.0,53.0,2.0,4.0,4.0,44.0,30.0,31.0,16.0,3.0,5.0,22.0,27.0,148.0,82.0,16.0,58.0,2.0,2.0,2.0,4.0,18.0,27.0,88.0,148.0,8.0,0.0,0.0,0.0,0.0,0.0,18.0,148.0,42.0,19.0,39.0,10.0,4.0,3.0,27.0,37.0,16.0,50.0,148.0,41.0,28.0,7.0,8.0,126.0,8.0,14.0,16.0,5.0,5.0,3.0,88.0,148.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,148.0,23.0,2.0,8.0,17.0,24.0,4.0,19.0,44.0,4.0,4.0,20.0,38.0,69.0,10.0,23.0,124.0,4.0,3.0,15.0,23.0,5.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,17.0,58.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,131.0,56.0,4.0,0.0,0.0,0.0,0.0,7.0,131.0,115.0,2.0,0.0,0.0,0.0,17.0,48.0,44.0,29.0,0.0,2.0,40.0,33.0,13.0,40.0,44.0,0.0,20.0,8.0,18.0,55.0,21.0,40.0,124.0,17.0,93.0,9.0,2.0,2.0,5.0,37.0,123.0,72.0,5.0,0.0,0.0,0.0,95.0,131.0,37.0,10.0,1.0,7.0,99.0,32.0,2.0,9.0,6.0,2.0,heart_1020.png
33.0,116.0,77.0,0.0,0.0,0.0,0.0,3.0,72.0,146.0,52.0,8.0,0.0,0.0,0.0,2.0,6.0,39.0,146.0,99.0,9.0,0.0,0.0,0.0,1.0,17.0,125.0,32.0,10.0,3.0,0.0,0.0,53.0,110.0,81.0,0.0,0.0,0.0,0.0,0.0,146.0,146.0,14.0,3.0,3.0,0.0,0.0,6.0,48.0,20.0,18.0,47.0,87.0,3.0,0.0,2.0,30.0,24.0,36.0,16.0,18.0,2.0,1.0,12.0,113.0,29.0,3.0,0.0,0.0,0.0,0.0,8.0,146.0,12.0,0.0,0.0,2.0,1.0,4.0,48.0,58.0,2.0,0.0,4.0,52.0,67.0,40.0,23.0,33.0,2.0,3.0,2.0,11.0,25.0,39.0,59.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,0.0,0.0,0.0,0.0,1.0,4.0,57.0,16.0,0.0,0.0,12.0,26.0,50.0,36.0,33.0,4.0,3.0,53.0,70.0,20.0,17.0,16.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,27.0,3.0,1.0,0.0,0.0,0.0,3.0,14.0,19.0,19.0,30.0,35.0,72.0,4.0,1.0,2.0,2.0,3.0,4.0,11.0,158.0,122.0,17.0,96.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,184.0,30.0,2.0,1.0,3.0,7.0,3.0,50.0,63.0,15.0,18.0,30.0,39.0,62.0,12.0,26.0,84.0,12.0,6.0,4.0,3.0,19.0,48.0,85.0,114.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,heart_1021.png
21.0,42.0,8.0,3.0,1.0,1.0,12.0,37.0,141.0,31.0,1.0,0.0,0.0,0.0,8.0,141.0,141.0,38.0,40.0,67.0,3.0,0.0,0.0,119.0,6.0,1.0,18.0,141.0,36.0,0.0,0.0,5.0,63.0,139.0,36.0,0.0,0.0,0.0,0.0,6.0,141.0,94.0,8.0,5.0,1.0,0.0,0.0,25.0,80.0,49.0,85.0,141.0,17.0,0.0,0.0,4.0,10.0,9.0,55.0,141.0,12.0,0.0,0.0,1.0,43.0,12.0,2.0,0.0,0.0,0.0,0.0,8.0,141.0,11.0,3.0,12.0,6.0,0.0,0.0,33.0,20.0,6.0,5.0,81.0,82.0,16.0,2.0,1.0,12.0,12.0,7.0,21.0,20.0,25.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,11.0,3.0,0.0,0.0,0.0,2.0,36.0,18.0,23.0,9.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,31.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,48.0,19.0,24.0,2.0,0.0,0.0,1.0,0.0,2.0,38.0,51.0,3.0,0.0,0.0,0.0,106.0,6.0,0.0,0.0,1.0,3.0,1.0,13.0,168.0,29.0,0.0,0.0,0.0,0.0,0.0,58.0,112.0,35.0,21.0,34.0,15.0,4.0,0.0,20.0,1.0,4.0,31.0,47.0,10.0,6.0,2.0,1.0,120.0,3.0,0.0,0.0,2.0,5.0,2.0,18.0,heart_1022.png
19.0,47.0,9.0,6.0,22.0,5.0,0.0,0.0,36.0,88.0,0.0,0.0,24.0,79.0,3.0,1.0,4.0,8.0,0.0,0.0,37.0,130.0,58.0,2.0,0.0,0.0,0.0,0.0,1.0,130.0,53.0,0.0,17.0,24.0,2.0,2.0,77.0,25.0,0.0,0.0,79.0,108.0,0.0,0.0,0.0,4.0,1.0,5.0,130.0,38.0,0.0,0.0,0.0,115.0,87.0,36.0,9.0,0.0,0.0,0.0,0.0,130.0,123.0,13.0,10.0,4.0,0.0,1.0,95.0,89.0,16.0,13.0,92.0,20.0,2.0,0.0,1.0,3.0,7.0,53.0,130.0,77.0,11.0,0.0,0.0,2.0,9.0,44.0,41.0,26.0,5.0,0.0,0.0,9.0,24.0,17.0,1.0,1.0,0.0,5.0,95.0,115.0,12.0,2.0,13.0,27.0,25.0,17.0,24.0,9.0,5.0,7.0,24.0,116.0,78.0,0.0,0.0,0.0,0.0,1.0,2.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,26.0,53.0,70.0,5.0,0.0,0.0,4.0,13.0,20.0,9.0,58.0,29.0,0.0,0.0,46.0,122.0,31.0,6.0,12.0,4.0,0.0,0.0,24.0,149.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,58.0,149.0,40.0,0.0,0.0,0.0,1.0,9.0,149.0,149.0,8.0,0.0,0.0,0.0,16.0,95.0,94.0,39.0,96.0,57.0,0.0,0.0,6.0,121.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,heart_1023.png
14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,147.0,1.0,0.0,0.0,0.0,0.0,0.0,111.0,124.0,41.0,19.0,4.0,1.0,0.0,11.0,85.0,36.0,108.0,12.0,1.0,0.0,5.0,51.0,36.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,147.0,25.0,0.0,0.0,1.0,0.0,0.0,71.0,84.0,32.0,20.0,15.0,27.0,14.0,8.0,21.0,18.0,147.0,21.0,4.0,4.0,5.0,18.0,10.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,147.0,7.0,0.0,0.0,0.0,0.0,2.0,54.0,147.0,9.0,0.0,7.0,12.0,23.0,17.0,20.0,35.0,2.0,2.0,21.0,22.0,75.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,13.0,0.0,0.0,0.0,0.0,0.0,31.0,147.0,15.0,0.0,0.0,0.0,0.0,1.0,22.0,147.0,27.0,6.0,23.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,88.0,16.0,1.0,0.0,0.0,0.0,0.0,27.0,144.0,13.0,4.0,0.0,0.0,0.0,12.0,139.0,117.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,2.0,0.0,0.0,0.0,0.0,1.0,144.0,46.0,13.0,9.0,14.0,9.0,1.0,3.0,144.0,100.0,74.0,10.0,5.0,1.0,3.0,17.0,32.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,heart_1024.png
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,50.0,2.0,0.0,0.0,0.0,0.0,2.0,80.0,69.0,1.0,29.0,16.0,0.0,0.0,4.0,34.0,4.0,4.0,133.0,39.0,0.0,0.0,1.0,22.0,35.0,28.0,14.0,0.0,0.0,4.0,38.0,84.0,77.0,12.0,2.0,1.0,5.0,12.0,22.0,38.0,23.0,3.0,19.0,3.0,1.0,1.0,40.0,133.0,41.0,25.0,133.0,9.0,0.0,0.0,6.0,30.0,39.0,133.0,33.0,0.0,0.0,7.0,133.0,72.0,13.0,27.0,28.0,12.0,10.0,20.0,65.0,6.0,1.0,2.0,27.0,12.0,5.0,1.0,12.0,132.0,97.0,30.0,19.0,0.0,0.0,0.0,6.0,55.0,133.0,133.0,2.0,0.0,0.0,1.0,133.0,133.0,37.0,34.0,34.0,3.0,0.0,3.0,76.0,49.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,34.0,6.0,4.0,1.0,0.0,0.0,0.0,1.0,16.0,12.0,96.0,76.0,3.0,0.0,0.0,14.0,17.0,39.0,99.0,36.0,4.0,0.0,0.0,56.0,17.0,0.0,0.0,0.0,0.0,0.0,8.0,142.0,142.0,14.0,9.0,1.0,0.0,0.0,16.0,31.0,53.0,30.0,142.0,89.0,0.0,0.0,0.0,61.0,7.0,4.0,65.0,58.0,0.0,0.0,15.0,142.0,5.0,0.0,0.0,0.0,0.0,0.0,78.0,heart_1027.png
60.0,21.0,0.0,0.0,0.0,0.0,0.0,17.0,128.0,60.0,44.0,9.0,0.0,0.0,3.0,84.0,48.0,25.0,72.0,22.0,0.0,0.0,7.0,110.0,29.0,15.0,15.0,6.0,5.0,5.0,67.0,128.0,102.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0,128.0,122.0,23.0,2.0,0.0,0.0,0.0,43.0,128.0,79.0,80.0,5.0,0.0,0.0,0.0,128.0,47.0,99.0,128.0,39.0,0.0,0.0,7.0,101.0,34.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,128.0,27.0,4.0,6.0,0.0,0.0,0.0,30.0,42.0,31.0,81.0,23.0,1.0,0.0,1.0,13.0,23.0,45.0,118.0,5.0,0.0,2.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,3.0,0.0,0.0,1.0,6.0,19.0,3.0,4.0,5.0,0.0,2.0,5.0,17.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,86.0,17.0,2.0,0.0,0.0,1.0,8.0,59.0,16.0,69.0,70.0,5.0,3.0,12.0,9.0,4.0,1.0,85.0,117.0,1.0,0.0,2.0,5.0,0.0,117.0,36.0,0.0,0.0,0.0,0.0,0.0,38.0,109.0,15.0,0.0,0.0,0.0,11.0,47.0,117.0,6.0,1.0,4.0,2.0,2.0,99.0,115.0,16.0,0.0,8.0,13.0,1.0,0.0,16.0,117.0,13.0,117.0,43.0,0.0,0.0,0.0,0.0,19.0,112.0,heart_1028.png
3.0,30.0,74.0,1.0,0.0,1.0,48.0,14.0,143.0,68.0,17.0,0.0,0.0,0.0,14.0,65.0,140.0,82.0,47.0,26.0,0.0,0.0,0.0,23.0,2.0,7.0,34.0,144.0,35.0,0.0,0.0,0.0,39.0,80.0,144.0,6.0,0.0,0.0,0.0,2.0,144.0,132.0,27.0,0.0,0.0,0.0,0.0,10.0,101.0,46.0,46.0,72.0,10.0,1.0,0.0,1.0,1.0,1.0,19.0,144.0,31.0,1.0,0.0,0.0,105.0,17.0,18.0,1.0,0.0,0.0,0.0,25.0,144.0,9.0,1.0,0.0,0.0,0.0,0.0,73.0,72.0,3.0,2.0,25.0,36.0,48.0,6.0,14.0,0.0,0.0,0.0,26.0,35.0,65.0,17.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,0.0,0.0,0.0,10.0,24.0,4.0,10.0,0.0,0.0,0.0,0.0,13.0,43.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,7.0,48.0,18.0,1.0,0.0,0.0,3.0,12.0,44.0,50.0,8.0,1.0,0.0,0.0,78.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,203.0,57.0,1.0,1.0,1.0,0.0,0.0,44.0,106.0,29.0,7.0,62.0,66.0,2.0,1.0,15.0,8.0,4.0,4.0,36.0,18.0,8.0,12.0,3.0,131.0,4.0,0.0,0.0,0.0,0.0,2.0,20.0,heart_103.png
24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,78.0,1.0,0.0,0.0,0.0,0.0,6.0,63.0,31.0,9.0,33.0,19.0,0.0,0.0,2.0,3.0,5.0,8.0,26.0,12.0,0.0,0.0,0.0,94.0,4.0,0.0,0.0,0.0,1.0,2.0,9.0,156.0,7.0,0.0,0.0,0.0,0.0,0.0,29.0,96.0,2.0,0.0,6.0,41.0,17.0,1.0,13.0,4.0,1.0,1.0,4.0,19.0,10.0,9.0,8.0,83.0,13.0,0.0,0.0,0.0,0.0,1.0,6.0,156.0,60.0,0.0,0.0,0.0,0.0,0.0,8.0,123.0,13.0,0.0,0.0,10.0,31.0,54.0,30.0,0.0,0.0,0.0,0.0,3.0,42.0,95.0,7.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,156.0,155.0,0.0,0.0,0.0,0.0,0.0,2.0,156.0,156.0,2.0,0.0,0.0,6.0,42.0,35.0,6.0,21.0,6.0,4.0,21.0,66.0,70.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,5.0,8.0,23.0,3.0,1.0,1.0,0.0,0.0,2.0,6.0,74.0,123.0,14.0,0.0,0.0,0.0,0.0,0.0,40.0,123.0,13.0,95.0,27.0,1.0,0.0,0.0,0.0,0.0,9.0,81.0,41.0,25.0,12.0,5.0,7.0,6.0,15.0,106.0,10.0,3.0,4.0,4.0,64.0,93.0,84.0,7.0,1.0,0.0,0.0,11.0,123.0,95.0,27.0,123.0,23.0,0.0,0.0,0.0,0.0,1.0,28.0,heart_1032.png
